dst,src,day_time,num
10.49.253.233,10.56.131.201,06_13_14,2
10.49.253.233,10.56.131.205,06_10_08,2
10.49.253.233,10.56.131.205,06_11_09,1
10.49.253.233,10.56.131.205,06_11_10,22
10.49.253.233,10.56.131.205,06_13_10,1
10.49.253.233,10.56.131.207,05_31_10,1
10.49.253.233,10.56.131.207,06_06_10,2
10.49.253.233,10.56.131.208,05_31_10,3
10.49.253.233,10.56.131.208,05_31_17,1
10.49.253.233,10.56.131.208,06_03_09,3
10.49.253.233,10.56.131.208,06_04_11,1
10.49.253.233,10.56.131.208,06_10_08,3
10.49.253.233,10.56.131.208,06_10_16,3
10.49.253.233,10.56.131.21,06_01_13,1
10.49.253.233,10.56.131.21,06_02_13,1
10.49.253.233,10.56.131.21,06_03_13,1
10.49.253.233,10.56.131.21,06_04_14,1
10.49.253.233,10.56.131.21,06_06_15,1
10.49.253.233,10.56.131.21,06_06_16,1
10.49.253.233,10.56.131.21,06_09_12,1
10.49.253.233,10.56.131.214,06_12_16,2
10.49.253.233,10.56.131.214,06_12_17,1
10.49.253.233,10.56.131.214,06_12_18,1
10.49.253.233,10.56.131.222,05_31_14,4
10.49.253.233,10.56.131.222,06_03_10,3
10.49.253.233,10.56.131.222,06_05_10,3
10.49.253.233,10.56.131.224,05_31_10,3
10.49.253.233,10.56.131.224,05_31_17,3
10.49.253.233,10.56.131.224,06_03_09,3
10.49.253.233,10.56.131.224,06_03_10,3
10.49.253.233,10.56.131.224,06_03_14,3
10.49.253.233,10.56.131.224,06_03_15,1
10.49.253.233,10.56.131.224,06_04_09,2
10.49.253.233,10.56.131.224,06_04_10,3
10.49.253.233,10.56.131.224,06_04_11,3
10.49.253.233,10.56.131.224,06_05_09,4
10.49.253.233,10.56.131.224,06_05_10,1
10.49.253.233,10.56.131.226,06_05_11,1
10.49.253.233,10.56.131.231,05_31_11,1
10.49.253.233,10.56.131.231,06_03_09,1
10.49.253.233,10.56.131.231,06_04_09,2
10.49.253.233,10.56.131.231,06_05_10,1
10.49.253.233,10.56.131.231,06_11_09,1
10.49.253.233,10.56.131.231,06_13_10,9
10.49.253.233,10.56.131.234,06_03_09,1
10.49.253.233,10.56.131.234,06_11_10,1
10.49.253.233,10.56.131.238,05_31_20,10
10.49.253.233,10.56.131.238,06_03_10,8
10.49.253.233,10.56.131.238,06_03_17,3
10.49.253.233,10.56.131.238,06_04_10,4
10.49.253.233,10.56.131.238,06_04_12,4
10.49.253.233,10.56.131.238,06_04_15,11
10.49.253.233,10.56.131.238,06_07_12,6
10.49.253.233,10.56.131.238,06_12_10,3
10.49.253.233,10.56.131.238,06_12_14,4
10.49.253.233,10.56.131.242,06_04_10,4
10.49.253.233,10.56.131.246,06_06_15,1
10.49.253.233,10.56.131.25,05_31_10,3
10.49.253.233,10.56.131.25,05_31_16,1
10.49.253.233,10.56.131.25,05_31_17,1
10.49.253.233,10.56.131.25,06_03_09,1
10.49.253.233,10.56.131.25,06_03_10,1
10.49.253.233,10.56.131.25,06_03_14,1
10.49.253.233,10.56.131.25,06_04_09,3
10.49.253.233,10.56.131.25,06_05_10,3
10.49.253.233,10.56.131.25,06_06_11,3
10.49.253.233,10.56.131.25,06_11_10,3
10.49.253.233,10.56.131.25,06_12_09,3
10.49.253.233,10.56.131.25,06_12_11,1
10.49.253.233,10.56.131.25,06_13_10,3
10.49.253.233,10.56.131.252,06_03_20,22
10.49.253.233,10.56.131.254,06_03_09,1
10.49.253.233,10.56.131.254,06_05_14,5
10.49.253.233,10.56.131.254,06_13_11,4
10.49.253.233,10.56.131.254,06_13_13,2
10.49.253.233,10.56.131.254,06_13_16,3
10.49.253.233,10.56.131.254,06_13_18,2
10.49.253.233,10.56.131.34,06_05_13,1
10.49.253.233,10.56.131.34,06_06_11,1
10.49.253.233,10.56.131.34,06_06_14,1
10.49.253.233,10.56.131.47,06_12_10,1
10.49.253.233,10.56.131.49,06_04_10,1
10.49.253.233,10.56.131.49,06_06_09,1
10.49.253.233,10.56.131.49,06_06_17,1
10.49.253.233,10.56.131.49,06_11_15,1
10.49.253.233,10.56.131.49,06_12_08,1
10.49.253.233,10.56.131.49,06_12_14,2
10.49.253.233,10.56.131.49,06_13_17,1
10.49.253.233,10.56.131.55,06_03_09,4
10.49.253.233,10.56.131.55,06_05_09,4
10.49.253.233,10.56.131.56,06_01_10,1
10.49.253.233,10.56.131.56,06_03_09,1
10.49.253.233,10.56.131.56,06_10_17,2
10.49.253.233,10.56.131.56,06_10_18,10
10.49.253.233,10.56.131.56,06_12_10,15
10.49.253.233,10.56.131.56,06_13_20,1
10.49.253.233,10.56.131.67,06_10_15,1
10.49.253.233,10.56.131.67,06_12_11,7
10.49.253.233,10.56.131.74,06_05_12,6
10.49.253.233,10.56.131.75,05_31_11,3
10.49.253.233,10.56.131.75,06_03_09,3
10.49.253.233,10.56.131.75,06_04_10,3
10.49.253.233,10.56.131.77,06_12_11,4
10.49.253.233,10.56.131.77,06_12_12,5
10.49.253.233,10.56.131.77,06_12_13,9
10.49.253.233,10.56.131.77,06_12_19,6
10.49.253.233,10.56.131.80,06_05_09,7
10.49.253.233,10.56.131.81,05_31_14,1
10.49.253.233,10.56.131.82,05_31_10,1
10.49.253.233,10.56.131.82,06_03_09,1
10.49.253.233,10.56.131.82,06_05_10,1
10.49.253.233,10.56.131.82,06_06_10,6
10.49.253.233,10.56.131.82,06_06_12,1
10.49.253.233,10.56.131.9,05_31_09,3
10.49.253.233,10.56.131.9,05_31_12,3
10.49.253.233,10.56.131.91,06_03_09,4
10.49.253.233,10.56.131.93,06_10_10,29
10.49.253.233,10.56.131.93,06_13_09,1
10.49.253.233,10.56.131.98,05_31_11,4
10.49.253.233,10.56.131.98,06_02_09,4
10.49.253.233,10.56.131.98,06_03_14,1
10.49.253.233,10.56.131.98,06_03_16,1
10.49.253.233,10.56.131.98,06_10_08,3
10.49.253.233,10.56.131.98,06_11_09,3
10.49.253.233,10.56.131.98,06_12_09,4
10.49.253.233,10.56.131.98,06_13_09,3
10.49.253.233,10.56.132.3,05_31_09,1
10.49.253.233,10.56.132.3,05_31_10,2
10.49.253.233,10.56.132.3,05_31_11,1
10.49.253.233,10.56.132.3,05_31_14,1
10.49.253.233,10.56.132.3,05_31_15,1
10.49.253.233,10.56.132.3,05_31_16,2
10.49.253.233,10.56.132.3,05_31_17,1
10.49.253.233,10.56.132.3,05_31_18,2
10.49.253.233,10.56.132.3,05_31_19,1
10.49.253.233,10.56.132.3,05_31_20,3
10.49.253.233,10.56.132.3,06_03_09,1
10.49.253.233,10.56.132.3,06_03_10,1
10.49.253.233,10.56.132.3,06_03_11,1
10.49.253.233,10.56.132.3,06_04_10,1
10.49.253.233,10.56.132.3,06_04_11,1
10.49.253.233,10.56.132.3,06_04_14,2
10.49.253.233,10.56.132.3,06_04_16,1
10.49.253.233,10.56.132.3,06_04_17,3
10.49.253.233,10.56.132.3,06_04_18,2
10.49.253.233,10.56.132.3,06_05_09,1
10.49.253.233,10.56.132.3,06_05_14,2
10.49.253.233,10.56.132.3,06_05_18,1
10.49.253.233,10.56.132.3,06_06_09,2
10.49.253.233,10.56.132.3,06_06_11,1
10.49.253.233,10.56.132.3,06_06_15,2
10.49.253.233,10.56.132.3,06_06_16,1
10.49.253.233,10.56.132.3,06_06_17,1
10.49.253.233,10.56.132.3,06_06_18,1
10.49.253.233,10.56.132.3,06_06_19,1
10.49.253.233,10.56.132.3,06_10_10,2
10.49.253.233,10.56.132.3,06_10_14,1
10.49.253.233,10.56.132.3,06_11_12,1
10.49.253.233,10.56.132.3,06_11_14,1
10.49.253.233,10.56.132.3,06_11_17,1
10.49.253.233,10.56.132.3,06_11_19,1
10.49.253.233,10.56.132.3,06_12_09,1
10.49.253.233,10.56.132.3,06_12_14,1
10.49.253.233,10.56.132.3,06_12_16,2
10.49.253.233,10.56.132.3,06_12_17,1
10.49.253.233,10.56.132.3,06_13_10,1
10.49.253.233,10.56.132.3,06_13_11,1
10.49.253.233,10.56.132.3,06_13_14,2
10.49.253.233,10.56.132.3,06_13_16,1
10.49.253.233,10.56.141.115,05_31_13,3
10.49.253.233,10.56.141.115,05_31_15,6
10.49.253.233,10.56.141.115,06_03_15,6
10.49.253.233,10.56.141.115,06_03_18,6
10.49.253.233,10.56.141.115,06_04_09,3
10.49.253.233,10.56.141.115,06_04_19,3
10.49.253.233,10.56.141.127,06_06_14,14
10.49.253.233,10.56.141.180,06_04_18,4
10.49.253.233,10.56.141.21,06_05_09,6
10.49.253.233,10.56.141.223,05_31_09,3
10.49.253.233,10.56.141.250,06_04_18,7
10.49.253.233,10.56.141.34,06_04_18,8
10.49.253.233,10.56.141.78,06_10_08,3
10.49.253.233,10.56.141.78,06_10_13,3
10.49.253.233,10.56.141.78,06_12_09,3
10.49.253.233,10.56.141.78,06_12_10,3
10.49.253.233,10.56.141.78,06_13_09,3
10.49.253.233,10.56.144.118,06_05_14,10
10.49.253.233,10.56.144.118,06_13_16,5
10.49.253.233,10.56.144.126,06_11_17,44
10.49.253.233,10.56.144.126,06_11_18,70
10.49.253.233,10.56.144.126,06_11_19,287
10.49.253.233,10.56.144.126,06_11_20,1867
10.49.253.233,10.56.144.126,06_11_21,6308
10.49.253.233,10.56.144.126,06_12_09,4
10.49.253.233,10.56.144.126,06_12_10,1
10.49.253.233,10.56.144.126,06_12_13,16
10.49.253.233,10.56.144.126,06_12_17,6
10.49.253.233,10.56.144.126,06_13_09,513
10.49.253.233,10.56.144.126,06_13_10,1921
10.49.253.233,10.56.144.126,06_13_11,4
10.49.253.233,10.56.144.126,06_13_14,8034
10.49.253.233,10.56.144.126,06_13_15,2173
10.49.253.233,10.56.144.206,06_04_10,7
10.49.253.233,10.56.144.206,06_13_11,8
10.49.253.233,10.56.144.21,06_04_18,3
10.49.253.233,10.56.144.50,06_06_07,1
10.49.253.233,10.56.146.106,06_05_13,1
10.49.253.233,10.56.146.106,06_05_17,3
10.49.253.233,10.56.146.106,06_10_14,3
10.49.253.233,10.56.146.106,06_10_15,1
10.49.253.233,10.56.146.108,05_31_10,3
10.49.253.233,10.56.146.108,05_31_13,4
10.49.253.233,10.56.146.108,05_31_15,1
10.49.253.233,10.56.146.108,06_03_10,5
10.49.253.233,10.56.146.108,06_03_13,3
10.49.253.233,10.56.146.11,06_03_10,4
10.49.253.233,10.56.146.11,06_03_19,3
10.49.253.233,10.56.146.11,06_05_10,3
10.49.253.233,10.56.146.11,06_05_16,3
10.49.253.233,10.56.146.11,06_06_10,3
10.49.253.233,10.56.146.11,06_09_13,3
10.49.253.233,10.56.146.112,06_12_09,1
10.49.253.233,10.56.146.118,06_06_09,1
10.49.253.233,10.56.146.118,06_10_13,4
10.49.253.233,10.56.146.118,06_12_15,3
10.49.253.233,10.56.146.118,06_12_19,3
10.49.253.233,10.56.146.119,05_31_10,1
10.49.253.233,10.56.146.119,05_31_14,1
10.49.253.233,10.56.146.119,05_31_15,1
10.49.253.233,10.56.146.119,05_31_16,1
10.49.253.233,10.56.146.119,05_31_18,1
10.49.253.233,10.56.146.119,06_03_10,1
10.49.253.233,10.56.146.119,06_03_11,1
10.49.253.233,10.56.146.119,06_03_16,1
10.49.253.233,10.56.146.119,06_04_13,1
10.49.253.233,10.56.146.119,06_04_14,2
10.49.253.233,10.56.146.119,06_04_15,1
10.49.253.233,10.56.146.119,06_04_16,3
10.49.253.233,10.56.146.119,06_04_17,3
10.49.253.233,10.56.146.119,06_04_18,1
10.49.253.233,10.56.146.119,06_04_19,1
10.49.253.233,10.56.146.119,06_05_10,1
10.49.253.233,10.56.146.119,06_05_17,3
10.49.253.233,10.56.146.119,06_05_18,2
10.49.253.233,10.56.146.119,06_10_10,1
10.49.253.233,10.56.146.119,06_10_11,1
10.49.253.233,10.56.146.119,06_10_16,1
10.49.253.233,10.56.146.119,06_10_17,4
10.49.253.233,10.56.146.119,06_11_10,1
10.49.253.233,10.56.146.119,06_11_11,1
10.49.253.233,10.56.146.119,06_11_14,1
10.49.253.233,10.56.146.119,06_11_15,2
10.49.253.233,10.56.146.119,06_11_17,1
10.49.253.233,10.56.146.119,06_11_18,1
10.49.253.233,10.56.146.119,06_12_10,1
10.49.253.233,10.56.146.119,06_12_14,2
10.49.253.233,10.56.146.119,06_12_15,1
10.49.253.233,10.56.146.119,06_12_16,1
10.49.253.233,10.56.146.119,06_12_19,1
10.49.253.233,10.56.146.119,06_13_10,2
10.49.253.233,10.56.146.119,06_13_16,1
10.49.253.233,10.56.146.119,06_13_17,1
10.49.253.233,10.56.146.119,06_13_20,1
10.49.253.233,10.56.146.119,06_13_21,1
10.49.253.233,10.56.146.121,06_13_18,1
10.49.253.233,10.56.146.123,06_03_09,1
10.49.253.233,10.56.146.126,05_31_12,1
10.49.253.233,10.56.146.126,06_03_10,1
10.49.253.233,10.56.146.126,06_03_18,14
10.49.253.233,10.56.146.126,06_04_11,1
10.49.253.233,10.56.146.126,06_05_15,1
10.49.253.233,10.56.146.126,06_06_10,1
10.49.253.233,10.56.146.126,06_10_09,1
10.49.253.233,10.56.146.126,06_10_18,2
10.49.253.233,10.56.146.126,06_10_20,2
10.49.253.233,10.56.146.126,06_11_10,2
10.49.253.233,10.56.146.126,06_13_10,1
10.49.253.233,10.56.146.126,06_13_13,1
10.49.253.233,10.56.146.126,06_13_15,1
10.49.253.233,10.56.146.127,06_04_11,5
10.49.253.233,10.56.146.127,06_11_10,9
10.49.253.233,10.56.146.13,06_11_09,1
10.49.253.233,10.56.146.130,06_03_10,3
10.49.253.233,10.56.146.133,05_31_09,1
10.49.253.233,10.56.146.133,06_05_09,1
10.49.253.233,10.56.146.136,06_04_10,1
10.49.253.233,10.56.146.136,06_10_10,1
10.49.253.233,10.56.146.143,06_03_10,1
10.49.253.233,10.56.146.143,06_04_18,10
10.49.253.233,10.56.146.143,06_04_19,4
10.49.253.233,10.56.146.143,06_06_10,8
10.49.253.233,10.56.146.143,06_06_13,4
10.49.253.233,10.56.146.143,06_11_09,1
10.49.253.233,10.56.146.143,06_12_10,2
10.49.253.233,10.56.146.143,06_12_15,1
10.49.253.233,10.56.146.143,06_13_13,1
10.49.253.233,10.56.146.143,06_13_15,1
10.49.253.233,10.56.146.143,06_13_17,1
10.49.253.233,10.56.146.143,06_13_20,1
10.49.253.233,10.56.146.145,05_31_11,1
10.49.253.233,10.56.146.145,06_02_11,1
10.49.253.233,10.56.146.145,06_02_15,1
10.49.253.233,10.56.146.145,06_05_11,1
10.49.253.233,10.56.146.145,06_05_17,1
10.49.253.233,10.56.146.145,06_05_18,2
10.49.253.233,10.56.146.145,06_05_19,1
10.49.253.233,10.56.146.145,06_06_11,1
10.49.253.233,10.56.146.145,06_08_18,1
10.49.253.233,10.56.146.145,06_10_13,1
10.49.253.233,10.56.146.145,06_10_15,1
10.49.253.233,10.56.146.145,06_10_16,1
10.49.253.233,10.56.146.145,06_11_11,1
10.49.253.233,10.56.146.145,06_13_13,1
10.49.253.233,10.56.146.145,06_13_15,1
10.49.253.233,10.56.146.145,06_13_18,1
10.49.253.233,10.56.146.145,06_13_19,1
10.49.253.233,10.56.146.146,05_31_13,1
10.49.253.233,10.56.146.146,05_31_17,1
10.49.253.233,10.56.146.146,06_03_12,1
10.49.253.233,10.56.146.146,06_03_16,1
10.49.253.233,10.56.146.146,06_04_20,1
10.49.253.233,10.56.146.146,06_10_18,2
10.49.253.233,10.56.146.146,06_13_11,1
10.49.253.233,10.56.146.146,06_13_18,1
10.49.253.233,10.56.146.146,06_13_19,1
10.49.253.233,10.56.146.149,06_05_10,4
10.49.253.233,10.56.146.151,05_31_13,1
10.49.253.233,10.56.146.151,06_02_12,5
10.49.253.233,10.56.146.151,06_02_13,2
10.49.253.233,10.56.146.151,06_02_18,7
10.49.253.233,10.56.146.151,06_06_10,2
10.49.253.233,10.56.146.151,06_06_11,1
10.49.253.233,10.56.146.151,06_06_18,1
10.49.253.233,10.56.146.153,06_02_15,1
10.49.253.233,10.56.146.155,06_03_10,14
10.49.253.233,10.56.146.156,06_04_14,1
10.49.253.233,10.56.146.161,06_03_10,1
10.49.253.233,10.56.146.161,06_04_18,14
10.49.253.233,10.56.146.161,06_04_19,1
10.49.253.233,10.56.146.166,05_31_10,3
10.49.253.233,10.56.146.167,06_03_09,1
10.49.253.233,10.56.146.167,06_05_09,3
10.49.253.233,10.56.146.167,06_10_08,1
10.49.253.233,10.56.146.167,06_10_09,1
10.49.253.233,10.56.146.167,06_13_20,2
10.49.253.233,10.56.146.169,06_02_14,1
10.49.253.233,10.56.146.169,06_03_18,11
10.49.253.233,10.56.146.169,06_03_19,5
10.49.253.233,10.56.146.169,06_05_13,1
10.49.253.233,10.56.146.169,06_06_12,1
10.49.253.233,10.56.146.169,06_10_11,1
10.49.253.233,10.56.146.169,06_11_11,1
10.49.253.233,10.56.146.169,06_12_08,1
10.49.253.233,10.56.146.169,06_13_20,1
10.49.253.233,10.56.146.18,05_31_17,1
10.49.253.233,10.56.146.185,06_04_09,1
10.49.253.233,10.56.146.185,06_10_13,11
10.49.253.233,10.56.146.185,06_10_14,1
10.49.253.233,10.56.146.185,06_13_09,1
10.49.253.233,10.56.146.186,06_03_19,4
10.49.253.233,10.56.146.202,06_04_09,1
10.49.253.233,10.56.146.202,06_13_09,1
10.49.253.233,10.56.146.204,06_05_09,5
10.49.253.233,10.56.146.207,06_05_10,3
10.49.253.233,10.56.146.207,06_09_13,8
10.49.253.233,10.56.146.208,06_03_09,1
10.49.253.233,10.56.146.208,06_10_16,1
10.49.253.233,10.56.146.210,05_31_09,4
10.49.253.233,10.56.146.210,06_03_09,2
10.49.253.233,10.56.146.210,06_10_08,10
10.49.253.233,10.56.146.211,06_04_19,6
10.49.253.233,10.56.146.213,06_03_10,8
10.49.253.233,10.56.146.213,06_06_10,7
10.49.253.233,10.56.146.213,06_12_17,1
10.49.253.233,10.56.146.216,06_05_14,12
10.49.253.233,10.56.146.219,06_05_10,1
10.49.253.233,10.56.146.225,05_31_09,1
10.49.253.233,10.56.146.23,06_03_15,1
10.49.253.233,10.56.146.23,06_03_17,1
10.49.253.233,10.56.146.23,06_05_09,1
10.49.253.233,10.56.146.23,06_11_14,1
10.49.253.233,10.56.146.233,06_04_18,5
10.49.253.233,10.56.146.233,06_05_14,3
10.49.253.233,10.56.146.233,06_10_11,1
10.49.253.233,10.56.146.233,06_10_14,1
10.49.253.233,10.56.146.233,06_11_14,1
10.49.253.233,10.56.146.233,06_13_19,1
10.49.253.233,10.56.146.239,06_11_16,5
10.49.253.233,10.56.146.243,05_31_09,3
10.49.253.233,10.56.146.243,05_31_10,2
10.49.253.233,10.56.146.243,06_03_11,1
10.49.253.233,10.56.146.244,06_03_10,1
10.49.253.233,10.56.146.244,06_03_15,1
10.49.253.233,10.56.146.244,06_04_13,1
10.49.253.233,10.56.146.244,06_06_21,1
10.49.253.233,10.56.146.244,06_11_10,4
10.49.253.233,10.56.146.244,06_13_10,1
10.49.253.233,10.56.146.246,05_31_10,1
10.49.253.233,10.56.146.247,06_05_09,7
10.49.253.233,10.56.146.30,05_31_10,3
10.49.253.233,10.56.146.30,06_01_17,3
10.49.253.233,10.56.146.30,06_03_10,3
10.49.253.233,10.56.146.33,06_01_10,2
10.49.253.233,10.56.146.33,06_10_16,1
10.49.253.233,10.56.146.38,06_03_11,2
10.49.253.233,10.56.146.38,06_03_12,4
10.49.253.233,10.56.146.38,06_03_16,1
10.49.253.233,10.56.146.38,06_05_10,6
10.49.253.233,10.56.146.38,06_10_08,4
10.49.253.233,10.56.146.5,06_05_19,3
10.49.253.233,10.56.146.5,06_06_21,3
10.49.253.233,10.56.146.5,06_10_09,5
10.49.253.233,10.56.146.5,06_11_11,4
10.49.253.233,10.56.146.5,06_11_16,4
10.49.253.233,10.56.146.5,06_12_12,3
10.49.253.233,10.56.146.5,06_12_19,3
10.49.253.233,10.56.146.52,06_05_10,1
10.49.253.233,10.56.146.52,06_06_10,4
10.49.253.233,10.56.146.52,06_11_10,4
10.49.253.233,10.56.146.52,06_11_17,1
10.49.253.233,10.56.146.56,06_05_18,2
10.49.253.233,10.56.146.56,06_05_19,1
10.49.253.233,10.56.146.58,06_04_09,1
10.49.253.233,10.56.146.61,06_11_09,1
10.49.253.233,10.56.146.67,05_31_09,3
10.49.253.233,10.56.146.67,05_31_15,3
10.49.253.233,10.56.146.67,05_31_16,3
10.49.253.233,10.56.146.67,06_03_09,4
10.49.253.233,10.56.146.67,06_03_10,4
10.49.253.233,10.56.146.67,06_04_15,6
10.49.253.233,10.56.146.67,06_12_10,1
10.49.253.233,10.56.146.67,06_12_11,4
10.49.253.233,10.56.146.67,06_12_15,1
10.49.253.233,10.56.146.67,06_13_11,2
10.49.253.233,10.56.146.67,06_13_16,1
10.49.253.233,10.56.146.68,06_11_09,9
10.49.253.233,10.56.146.68,06_12_09,5
10.49.253.233,10.56.146.68,06_13_10,8
10.49.253.233,10.56.146.81,06_04_22,1
10.49.253.233,10.56.146.81,06_06_10,5
10.49.253.233,10.56.146.81,06_09_09,3
10.49.253.233,10.56.146.81,06_13_11,5
10.49.253.233,10.56.146.81,06_13_15,1
10.49.253.233,10.56.146.81,06_13_18,2
10.49.253.233,10.56.146.82,06_03_10,1
10.49.253.233,10.56.146.82,06_04_18,6
10.49.253.233,10.56.146.82,06_06_18,1
10.49.253.233,10.56.146.82,06_09_11,1
10.49.253.233,10.56.146.82,06_10_06,3
10.49.253.233,10.56.146.83,05_31_11,2
10.49.253.233,10.56.146.83,06_03_15,1
10.49.253.233,10.56.146.83,06_04_10,7
10.49.253.233,10.56.146.84,06_01_11,1
10.49.253.233,10.56.146.84,06_11_15,1
10.49.253.233,10.56.146.87,06_04_18,3
10.49.253.233,10.56.146.88,06_13_17,1
10.49.253.233,10.56.146.91,06_04_18,4
10.49.253.233,10.56.146.91,06_10_09,3
10.49.253.233,10.56.146.97,05_31_10,4
10.49.253.233,10.56.146.98,05_31_10,3
10.49.253.233,10.56.147.1,06_05_10,3
10.49.253.233,10.56.148.102,05_31_09,1
10.49.253.233,10.56.148.102,05_31_10,13
10.49.253.233,10.56.148.102,05_31_16,4
10.49.253.233,10.56.148.102,05_31_18,4
10.49.253.233,10.56.148.102,06_03_09,1
10.49.253.233,10.56.148.102,06_03_10,8
10.49.253.233,10.56.148.102,06_03_11,1
10.49.253.233,10.56.148.102,06_04_10,6
10.49.253.233,10.56.148.102,06_04_11,3
10.49.253.233,10.56.148.102,06_04_18,4
10.49.253.233,10.56.148.102,06_05_11,2
10.49.253.233,10.56.148.102,06_12_10,3
10.49.253.233,10.56.148.102,06_12_11,12
10.49.253.233,10.56.148.102,06_12_14,10
10.49.253.233,10.56.148.102,06_12_15,1
10.49.253.233,10.56.148.104,05_31_09,2
10.49.253.233,10.56.148.104,05_31_11,4
10.49.253.233,10.56.148.104,05_31_16,6
10.49.253.233,10.56.148.104,05_31_18,1
10.49.253.233,10.56.148.106,05_31_09,3
10.49.253.233,10.56.148.106,05_31_10,4
10.49.253.233,10.56.148.106,06_04_18,6
10.49.253.233,10.56.148.106,06_10_17,9
10.49.253.233,10.56.148.107,05_31_09,1
10.49.253.233,10.56.148.107,06_04_10,1
10.49.253.233,10.56.148.107,06_11_09,1
10.49.253.233,10.56.148.112,06_04_12,1
10.49.253.233,10.56.148.121,06_12_10,4
10.49.253.233,10.56.148.129,05_31_14,3
10.49.253.233,10.56.148.131,06_05_13,1
10.49.253.233,10.56.148.131,06_06_10,1
10.49.253.233,10.56.148.131,06_12_13,2
10.49.253.233,10.56.148.142,06_04_10,4
10.49.253.233,10.56.148.150,06_02_09,1
10.49.253.233,10.56.148.150,06_02_12,1
10.49.253.233,10.56.148.150,06_03_14,1
10.49.253.233,10.56.148.150,06_13_09,5
10.49.253.233,10.56.148.154,06_05_09,8
10.49.253.233,10.56.148.154,06_05_10,3
10.49.253.233,10.56.148.154,06_06_10,3
10.49.253.233,10.56.148.156,06_12_16,1
10.49.253.233,10.56.148.158,06_03_17,1
10.49.253.233,10.56.148.158,06_06_13,1
10.49.253.233,10.56.148.163,06_03_09,7
10.49.253.233,10.56.148.163,06_03_10,4
10.49.253.233,10.56.148.163,06_03_11,1
10.49.253.233,10.56.148.163,06_03_13,1
10.49.253.233,10.56.148.163,06_03_14,2
10.49.253.233,10.56.148.163,06_03_17,1
10.49.253.233,10.56.148.163,06_04_10,3
10.49.253.233,10.56.148.163,06_04_11,2
10.49.253.233,10.56.148.163,06_04_17,1
10.49.253.233,10.56.148.163,06_05_09,1
10.49.253.233,10.56.148.163,06_05_10,1
10.49.253.233,10.56.148.163,06_05_12,3
10.49.253.233,10.56.148.163,06_05_14,1
10.49.253.233,10.56.148.163,06_05_18,1
10.49.253.233,10.56.148.163,06_05_20,1
10.49.253.233,10.56.148.163,06_06_17,2
10.49.253.233,10.56.148.163,06_10_08,1
10.49.253.233,10.56.148.163,06_10_11,1
10.49.253.233,10.56.148.163,06_10_12,1
10.49.253.233,10.56.148.163,06_11_16,1
10.49.253.233,10.56.148.163,06_12_15,2
10.49.253.233,10.56.148.163,06_12_19,1
10.49.253.233,10.56.148.163,06_13_09,1
10.49.253.233,10.56.148.163,06_13_10,1
10.49.253.233,10.56.148.163,06_13_14,1
10.49.253.233,10.56.148.168,06_04_10,3
10.49.253.233,10.56.148.168,06_05_10,1
10.49.253.233,10.56.148.168,06_05_11,5
10.49.253.233,10.56.148.168,06_05_23,1
10.49.253.233,10.56.148.175,06_13_09,1
10.49.253.233,10.56.148.177,06_06_15,10
10.49.253.233,10.56.148.177,06_06_16,2
10.49.253.233,10.56.148.177,06_06_19,1
10.49.253.233,10.56.148.18,05_31_13,5
10.49.253.233,10.56.148.18,06_05_09,1
10.49.253.233,10.56.148.18,06_05_19,1
10.49.253.233,10.56.148.18,06_10_10,2
10.49.253.233,10.56.148.20,06_03_20,3
10.49.253.233,10.56.148.20,06_04_10,3
10.49.253.233,10.56.148.20,06_04_14,3
10.49.253.233,10.56.148.20,06_04_17,3
10.49.253.233,10.56.148.20,06_11_14,2
10.49.253.233,10.56.148.208,05_31_09,1
10.49.253.233,10.56.148.208,06_03_09,1
10.49.253.233,10.56.148.208,06_10_07,1
10.49.253.233,10.56.148.208,06_10_08,1
10.49.253.233,10.56.148.208,06_13_08,1
10.49.253.233,10.56.148.215,05_31_14,6
10.49.253.233,10.56.148.215,06_03_10,4
10.49.253.233,10.56.148.215,06_04_11,4
10.49.253.233,10.56.148.215,06_05_09,4
10.49.253.233,10.56.148.215,06_12_16,3
10.49.253.233,10.56.148.215,06_12_18,6
10.49.253.233,10.56.148.215,06_13_18,3
10.49.253.233,10.56.148.222,05_31_10,6
10.49.253.233,10.56.148.222,06_05_19,5
10.49.253.233,10.56.148.222,06_10_13,3
10.49.253.233,10.56.148.222,06_10_17,5
10.49.253.233,10.56.148.222,06_12_18,4
10.49.253.233,10.56.148.223,06_12_09,1
10.49.253.233,10.56.148.228,06_03_10,2
10.49.253.233,10.56.148.228,06_03_15,2
10.49.253.233,10.56.148.231,06_02_07,1
10.49.253.233,10.56.148.231,06_03_09,2
10.49.253.233,10.56.148.231,06_04_09,1
10.49.253.233,10.56.148.231,06_04_12,1
10.49.253.233,10.56.148.231,06_04_18,1
10.49.253.233,10.56.148.231,06_05_19,38
10.49.253.233,10.56.148.231,06_06_09,3
10.49.253.233,10.56.148.231,06_10_14,4
10.49.253.233,10.56.148.231,06_11_14,3
10.49.253.233,10.56.148.231,06_13_09,3
10.49.253.233,10.56.148.231,06_13_12,1
10.49.253.233,10.56.148.237,06_05_11,1
10.49.253.233,10.56.148.237,06_06_16,1
10.49.253.233,10.56.148.237,06_11_10,1
10.49.253.233,10.56.148.237,06_12_11,1
10.49.253.233,10.56.148.237,06_13_09,1
