dst,src,day_time,num
10.49.137.87,10.49.21.15,06_01_09,50963
10.49.137.87,10.49.21.15,06_01_11,2724
10.49.137.87,10.49.21.15,06_02_05,1
10.49.137.87,10.49.21.15,06_02_07,4832
10.49.137.87,10.49.21.15,06_02_11,2294
10.49.137.87,10.49.21.15,06_02_13,3917
10.49.137.87,10.49.21.15,06_02_15,1935
10.49.137.87,10.49.21.15,06_03_09,47497
10.49.137.87,10.49.21.15,06_03_10,3141
10.49.137.87,10.49.21.15,06_03_11,4235
10.49.137.87,10.49.21.15,06_03_12,48175
10.49.137.87,10.49.21.15,06_03_13,2980
10.49.137.87,10.49.21.15,06_03_14,4636
10.49.137.87,10.49.21.15,06_03_15,6563
10.49.137.87,10.49.21.15,06_03_16,7441
10.49.137.87,10.49.21.15,06_03_17,4281
10.49.137.87,10.49.21.15,06_03_18,102795
10.49.137.87,10.49.21.15,06_03_19,2907
10.49.137.87,10.49.21.15,06_03_20,3362
10.49.137.87,10.49.21.15,06_03_21,51803
10.49.137.87,10.49.21.15,06_03_22,3922
10.49.137.87,10.49.21.15,06_03_23,29963
10.49.137.87,10.49.21.15,06_04_00,18935
10.49.137.87,10.49.21.15,06_04_11,4604
10.49.137.87,10.49.21.15,06_04_12,2626
10.49.137.87,10.49.21.15,06_04_14,3243
10.49.137.87,10.49.21.15,06_04_15,2192
10.49.137.87,10.49.21.15,06_04_16,949
10.49.137.87,10.49.21.15,06_04_18,1085
10.49.137.87,10.49.21.15,06_04_19,589
10.49.137.87,10.49.21.15,06_05_05,3152
10.49.137.87,10.49.21.15,06_05_06,4872
10.49.137.87,10.49.21.15,06_05_07,4734
10.49.137.87,10.49.21.15,06_05_08,2447
10.49.137.87,10.49.21.15,06_05_09,1679
10.49.137.87,10.49.21.15,06_05_10,13212
10.49.137.87,10.49.21.15,06_05_11,4572
10.49.137.87,10.49.21.15,06_05_12,954
10.49.137.87,10.49.21.15,06_05_13,46930
10.49.137.87,10.49.21.15,06_05_14,1807
10.49.137.87,10.49.21.15,06_05_15,3592
10.49.137.87,10.49.21.15,06_05_16,1512
10.49.137.87,10.49.21.15,06_05_17,1037
10.49.137.87,10.49.21.15,06_05_18,5791
10.49.137.87,10.49.21.15,06_05_19,1408
10.49.137.87,10.49.21.15,06_05_20,18530
10.49.137.87,10.49.21.15,06_05_21,37849
10.49.137.87,10.49.21.15,06_05_22,8527
10.49.137.87,10.49.21.15,06_05_23,35228
10.49.137.87,10.49.21.15,06_06_00,7984
10.49.137.87,10.49.21.15,06_06_10,5877
10.49.137.87,10.49.21.15,06_06_11,45802
10.49.137.87,10.49.21.15,06_06_12,11609
10.49.137.87,10.49.21.15,06_06_13,46381
10.49.137.87,10.49.21.15,06_06_14,7369
10.49.137.87,10.49.21.15,06_06_16,18097
10.49.137.87,10.49.21.15,06_06_17,7092
10.49.137.87,10.49.21.15,06_06_18,27295
10.49.137.87,10.49.21.15,06_06_19,65532
10.49.137.87,10.49.21.15,06_06_20,9770
10.49.137.87,10.49.21.15,06_06_21,1541
10.49.137.87,10.49.21.15,06_06_22,46998
10.49.137.87,10.49.21.15,06_06_23,7556
10.49.137.87,10.49.21.15,06_10_08,7388
10.49.137.87,10.49.21.15,06_10_09,3390
10.49.137.87,10.49.21.15,06_10_11,5100
10.49.137.87,10.49.21.15,06_10_12,903
10.49.137.87,10.49.21.15,06_10_15,11920
10.49.137.87,10.49.21.15,06_10_16,17454
10.49.137.87,10.49.21.15,06_10_17,14139
10.49.137.87,10.49.21.15,06_10_18,7153
10.49.137.87,10.49.21.15,06_10_19,47078
10.49.137.87,10.49.21.15,06_10_20,4138
10.49.137.87,10.49.21.15,06_10_21,1999
10.49.137.87,10.49.21.15,06_10_22,47762
10.49.137.87,10.49.21.15,06_11_09,4133
10.49.137.87,10.49.21.15,06_11_10,46835
10.49.137.87,10.49.21.15,06_11_11,4955
10.49.137.87,10.49.21.15,06_11_12,49749
10.49.137.87,10.49.21.15,06_11_13,2771
10.49.137.87,10.49.21.15,06_11_14,4373
10.49.137.87,10.49.21.15,06_11_15,24617
10.49.137.87,10.49.21.15,06_11_16,9852
10.49.137.87,10.49.21.15,06_11_17,27402
10.49.137.87,10.49.21.15,06_11_18,28721
10.49.137.87,10.49.21.15,06_11_19,12014
10.49.137.87,10.49.21.15,06_11_20,55607
10.49.137.87,10.49.21.15,06_11_21,1884
10.49.137.87,10.49.21.15,06_11_22,8244
10.49.137.87,10.49.21.15,06_11_23,43917
10.49.137.87,10.49.21.15,06_12_10,46489
10.49.137.87,10.49.21.15,06_12_11,40521
10.49.137.87,10.49.21.15,06_12_12,7435
10.49.137.87,10.49.21.15,06_12_13,2746
10.49.137.87,10.49.21.15,06_12_14,8729
10.49.137.87,10.49.21.15,06_12_15,3001
10.49.137.87,10.49.21.15,06_13_05,2970
10.49.137.87,10.49.21.15,06_13_06,6711
10.49.137.87,10.49.21.15,06_13_07,13175
10.49.137.87,10.49.21.15,06_13_08,51
10.49.137.87,10.49.21.15,06_13_09,17283
10.49.137.87,10.49.21.15,06_13_10,1485
10.49.137.87,10.49.21.15,06_13_11,1943
10.49.137.87,10.49.21.15,06_13_12,5115
10.49.137.87,10.49.21.15,06_13_13,3491
10.49.137.87,10.49.21.15,06_13_14,6923
10.49.137.87,10.49.21.15,06_13_15,4426
10.49.137.87,10.49.21.15,06_13_16,2904
10.49.137.87,10.49.21.15,06_13_17,77982
10.49.137.87,10.49.21.15,06_13_18,10824
10.49.137.87,10.49.21.15,06_13_19,3398
10.49.137.87,10.49.21.15,06_13_20,27856
10.49.137.87,10.49.21.15,06_13_21,36078
10.49.137.87,10.49.21.15,06_13_22,4423
10.49.137.87,10.49.21.15,06_13_23,41142
10.49.148.121,10.49.21.15,05_31_13,77
10.49.148.121,10.49.21.15,05_31_14,3
10.49.21.251,10.49.21.15,06_01_16,40
10.49.21.251,10.49.21.15,06_01_18,40
10.49.21.251,10.49.21.15,06_02_16,40
10.49.21.251,10.49.21.15,06_06_16,44
10.49.21.251,10.49.21.15,06_09_23,40
10.49.21.251,10.49.21.15,06_11_00,42
10.49.21.251,10.49.21.15,06_13_00,40
10.49.223.163,10.49.21.15,05_30_23,180
10.49.223.163,10.49.21.15,05_31_01,2284
10.49.223.163,10.49.21.15,05_31_05,924
10.49.223.163,10.49.21.15,05_31_10,1262
10.49.223.163,10.49.21.15,05_31_11,2268
10.49.223.163,10.49.21.15,05_31_13,9970
10.49.223.163,10.49.21.15,05_31_14,3167
10.49.223.163,10.49.21.15,05_31_15,5515
10.49.223.163,10.49.21.15,06_01_05,34355
10.49.223.163,10.49.21.15,06_01_06,53
10.49.223.163,10.49.21.15,06_01_11,25953
10.49.223.163,10.49.21.15,06_01_14,1869
10.49.223.163,10.49.21.15,06_01_16,1434
10.49.223.163,10.49.21.15,06_01_18,1944
10.49.223.163,10.49.21.15,06_01_20,2777
10.49.223.163,10.49.21.15,06_01_21,1364
10.49.223.163,10.49.21.15,06_01_23,4647
10.49.223.163,10.49.21.15,06_02_05,924
10.49.223.163,10.49.21.15,06_02_07,924
10.49.223.163,10.49.21.15,06_02_10,932
10.49.223.163,10.49.21.15,06_02_12,2702
10.49.223.163,10.49.21.15,06_02_14,3308
10.49.223.163,10.49.21.15,06_02_16,4690
10.49.223.163,10.49.21.15,06_02_19,5015
10.49.223.163,10.49.21.15,06_02_21,924
10.49.223.163,10.49.21.15,06_02_23,924
10.49.223.163,10.49.21.15,06_03_05,924
10.49.223.163,10.49.21.15,06_03_07,924
10.49.223.163,10.49.21.15,06_03_10,8042
10.49.223.163,10.49.21.15,06_03_11,329
10.49.223.163,10.49.21.15,06_03_13,9665
10.49.223.163,10.49.21.15,06_03_14,2942
10.49.223.163,10.49.21.15,06_03_16,6777
10.49.223.163,10.49.21.15,06_03_17,17
10.49.223.163,10.49.21.15,06_03_18,10725
10.49.223.163,10.49.21.15,06_03_19,6700
10.49.223.163,10.49.21.15,06_03_21,3341
10.49.223.163,10.49.21.15,06_03_22,3284
10.49.223.163,10.49.21.15,06_04_00,2384
10.49.223.163,10.49.21.15,06_04_06,924
10.49.223.163,10.49.21.15,06_05_14,17080
10.49.223.163,10.49.21.15,06_05_15,35
10.49.223.163,10.49.21.15,06_05_17,12
10.49.223.163,10.49.21.15,06_05_18,9380
10.49.223.163,10.49.21.15,06_05_19,6823
10.49.223.163,10.49.21.15,06_05_20,2121
10.49.223.163,10.49.21.15,06_05_21,5872
10.49.223.163,10.49.21.15,06_05_22,3594
10.49.223.163,10.49.21.15,06_05_23,200
10.49.223.163,10.49.21.15,06_06_00,1774
10.49.223.163,10.49.21.15,06_06_01,1944
10.49.223.163,10.49.21.15,06_06_02,2284
10.49.223.163,10.49.21.15,06_06_03,1434
10.49.223.163,10.49.21.15,06_06_05,924
10.49.223.163,10.49.21.15,06_06_10,2867
10.49.223.163,10.49.21.15,06_06_11,4504
10.49.223.163,10.49.21.15,06_06_13,4493
10.49.223.163,10.49.21.15,06_06_17,17006
10.49.223.163,10.49.21.15,06_06_19,3952
10.49.223.163,10.49.21.15,06_06_20,2873
10.49.223.163,10.49.21.15,06_06_21,2792
10.49.223.163,10.49.21.15,06_06_22,2827
10.49.223.163,10.49.21.15,06_06_23,3726
10.49.223.163,10.49.21.15,06_07_01,961
10.49.223.163,10.49.21.15,06_07_03,917
10.49.223.163,10.49.21.15,06_07_04,42
10.49.223.163,10.49.21.15,06_07_06,976
10.49.223.163,10.49.21.15,06_07_08,1012
10.49.223.163,10.49.21.15,06_07_10,3022
10.49.223.163,10.49.21.15,06_07_12,3315
10.49.223.163,10.49.21.15,06_08_04,4900
10.49.223.163,10.49.21.15,06_08_06,1323
10.49.223.163,10.49.21.15,06_08_07,965
10.49.223.163,10.49.21.15,06_08_09,975
10.49.223.163,10.49.21.15,06_08_11,968
10.49.223.163,10.49.21.15,06_08_13,1003
10.49.223.163,10.49.21.15,06_08_14,6
10.49.223.163,10.49.21.15,06_08_16,979
10.49.223.163,10.49.21.15,06_08_18,1526
10.49.223.163,10.49.21.15,06_08_20,975
10.49.223.163,10.49.21.15,06_08_22,977
10.49.223.163,10.49.21.15,06_09_00,983
10.49.223.163,10.49.21.15,06_09_02,966
10.49.223.163,10.49.21.15,06_09_05,1431
10.49.223.163,10.49.21.15,06_09_07,2283
10.49.223.163,10.49.21.15,06_09_11,2051
10.49.223.163,10.49.21.15,06_09_13,962
10.49.223.163,10.49.21.15,06_09_15,2056
10.49.223.163,10.49.21.15,06_09_18,965
10.49.223.163,10.49.21.15,06_09_20,970
10.49.223.163,10.49.21.15,06_09_22,969
10.49.223.163,10.49.21.15,06_10_00,924
10.49.223.163,10.49.21.15,06_10_02,924
10.49.223.163,10.49.21.15,06_10_04,976
10.49.223.163,10.49.21.15,06_10_07,1379
10.49.223.163,10.49.21.15,06_10_08,1251
10.49.223.163,10.49.21.15,06_10_09,278
10.49.223.163,10.49.21.15,06_10_10,4183
10.49.223.163,10.49.21.15,06_10_11,9164
10.49.223.163,10.49.21.15,06_10_17,10109
10.49.223.163,10.49.21.15,06_10_18,14034
10.49.223.163,10.49.21.15,06_10_19,1431
10.49.223.163,10.49.21.15,06_10_20,2937
10.49.223.163,10.49.21.15,06_10_22,3282
10.49.223.163,10.49.21.15,06_10_23,5
10.49.223.163,10.49.21.15,06_11_01,1944
10.49.223.163,10.49.21.15,06_11_03,14
10.49.223.163,10.49.21.15,06_11_04,910
10.49.223.163,10.49.21.15,06_11_06,924
10.49.223.163,10.49.21.15,06_11_08,924
10.49.223.163,10.49.21.15,06_11_09,950
10.49.223.163,10.49.21.15,06_11_10,2182
10.49.223.163,10.49.21.15,06_11_12,4043
10.49.223.163,10.49.21.15,06_11_14,7728
10.49.223.163,10.49.21.15,06_11_15,2082
10.49.223.163,10.49.21.15,06_11_16,2709
10.49.223.163,10.49.21.15,06_11_17,2467
10.49.223.163,10.49.21.15,06_11_19,11460
10.49.223.163,10.49.21.15,06_11_21,2885
10.49.223.163,10.49.21.15,06_11_23,1434
10.49.223.163,10.49.21.15,06_12_02,924
10.49.223.163,10.49.21.15,06_12_04,924
10.49.223.163,10.49.21.15,06_12_06,924
10.49.223.163,10.49.21.15,06_12_08,924
10.49.223.163,10.49.21.15,06_12_10,4663
10.49.223.163,10.49.21.15,06_12_11,258
10.49.223.163,10.49.21.15,06_12_13,9974
10.49.223.163,10.49.21.15,06_12_17,11230
10.49.223.163,10.49.21.15,06_13_11,3990
10.49.223.163,10.49.21.15,06_13_12,9941
10.49.223.163,10.49.21.15,06_13_14,14664
10.49.223.163,10.49.21.15,06_13_15,6080
10.49.223.163,10.49.21.15,06_13_17,4129
10.49.223.163,10.49.21.15,06_13_18,8981
10.49.223.163,10.49.21.15,06_13_20,11330
10.49.223.163,10.49.21.15,06_13_22,1944
10.49.223.163,10.49.21.15,06_13_23,3213
10.49.223.194,10.49.21.15,05_31_08,535
10.49.223.194,10.49.21.15,05_31_09,1
10.49.223.194,10.49.21.15,05_31_11,4767
10.49.223.194,10.49.21.15,06_01_05,76
10.49.223.194,10.49.21.15,06_01_11,1456
10.49.223.194,10.49.21.15,06_01_13,150
10.49.223.194,10.49.21.15,06_01_14,144
10.49.223.194,10.49.21.15,06_02_10,457
10.49.223.194,10.49.21.15,06_02_12,1234
10.49.223.194,10.49.21.15,06_02_14,2007
10.49.223.194,10.49.21.15,06_02_16,1347
10.49.223.194,10.49.21.15,06_02_17,232
10.49.223.194,10.49.21.15,06_03_10,341
10.49.223.194,10.49.21.15,06_03_13,1238
10.49.223.194,10.49.21.15,06_03_16,2257
10.49.223.194,10.49.21.15,06_03_18,4601
10.49.223.194,10.49.21.15,06_03_19,4
10.49.223.194,10.49.21.15,06_03_21,1
10.49.223.194,10.49.21.15,06_05_16,3287
10.49.223.194,10.49.21.15,06_05_20,795
10.49.223.194,10.49.21.15,06_06_11,1191
10.49.223.194,10.49.21.15,06_06_17,1775
10.49.223.194,10.49.21.15,06_06_19,1785
10.49.223.194,10.49.21.15,06_07_09,1080
10.49.223.194,10.49.21.15,06_07_11,1139
10.49.223.194,10.49.21.15,06_08_09,685
10.49.223.194,10.49.21.15,06_08_11,498
10.49.223.194,10.49.21.15,06_09_11,1640
10.49.223.194,10.49.21.15,06_10_09,2321
10.49.223.194,10.49.21.15,06_10_12,890
10.49.223.194,10.49.21.15,06_10_15,977
10.49.223.194,10.49.21.15,06_11_10,69
10.49.223.194,10.49.21.15,06_11_13,1656
10.49.223.194,10.49.21.15,06_11_16,531
10.49.223.194,10.49.21.15,06_11_17,1
10.49.223.194,10.49.21.15,06_11_19,6520
10.49.223.194,10.49.21.15,06_11_21,11178
10.49.223.194,10.49.21.15,06_12_10,144
10.49.223.194,10.49.21.15,06_12_12,2162
10.49.223.194,10.49.21.15,06_12_14,2225
10.49.223.194,10.49.21.15,06_13_12,18268
10.49.253.233,10.49.21.15,05_31_08,2
10.49.253.233,10.49.21.15,05_31_11,5
10.49.253.233,10.49.21.15,06_01_05,2
10.49.253.233,10.49.21.15,06_01_11,3
10.49.253.233,10.49.21.15,06_01_13,2
10.49.253.233,10.49.21.15,06_02_10,2
10.49.253.233,10.49.21.15,06_02_12,2
10.49.253.233,10.49.21.15,06_02_14,1
10.49.253.233,10.49.21.15,06_02_16,2
10.49.253.233,10.49.21.15,06_03_10,3
10.49.253.233,10.49.21.15,06_03_13,2
10.49.253.233,10.49.21.15,06_03_16,1
10.49.253.233,10.49.21.15,06_03_18,3
10.49.253.233,10.49.21.15,06_05_16,2
10.49.253.233,10.49.21.15,06_05_20,2
10.49.253.233,10.49.21.15,06_06_11,2
10.49.253.233,10.49.21.15,06_06_17,2
10.49.253.233,10.49.21.15,06_06_19,1
10.49.253.233,10.49.21.15,06_07_09,3
10.49.253.233,10.49.21.15,06_07_11,2
10.49.253.233,10.49.21.15,06_08_09,2
10.49.253.233,10.49.21.15,06_08_11,3
10.49.253.233,10.49.21.15,06_09_11,2
10.49.253.233,10.49.21.15,06_10_09,3
10.49.253.233,10.49.21.15,06_10_12,2
10.49.253.233,10.49.21.15,06_10_15,2
10.49.253.233,10.49.21.15,06_11_10,2
10.49.253.233,10.49.21.15,06_11_13,3
10.49.253.233,10.49.21.15,06_11_16,2
10.49.253.233,10.49.21.15,06_11_19,2
10.49.253.233,10.49.21.15,06_11_21,2
10.49.253.233,10.49.21.15,06_12_12,3
10.49.253.233,10.49.21.15,06_12_14,2
10.49.253.233,10.49.21.15,06_13_12,2
10.49.36.147,10.49.21.15,06_12_10,26
10.49.36.147,10.49.21.15,06_12_12,299
10.49.36.161,10.49.21.15,05_31_13,55
10.49.36.161,10.49.21.15,05_31_14,4
10.49.45.55,10.49.21.15,06_01_09,272
10.49.45.55,10.49.21.15,06_02_10,272
10.49.45.55,10.49.21.15,06_03_11,267
10.49.45.55,10.49.21.15,06_06_00,332
10.49.45.55,10.49.21.15,06_06_01,1264
10.49.45.55,10.49.21.15,06_07_01,287
10.49.45.55,10.49.21.15,06_08_06,287
10.49.45.55,10.49.21.15,06_09_07,292
10.49.45.55,10.49.21.15,06_10_08,270
10.49.45.55,10.49.21.15,06_12_12,270
10.49.45.55,10.49.21.15,06_13_13,1593
10.49.45.64,10.49.21.15,06_03_15,1
10.49.45.64,10.49.21.15,06_03_16,1234
10.49.45.64,10.49.21.15,06_03_17,92
10.49.45.64,10.49.21.15,06_05_18,7
10.49.45.64,10.49.21.15,06_05_19,1
10.49.45.64,10.49.21.15,06_06_19,5
10.49.45.64,10.49.21.15,06_10_08,3
10.49.45.64,10.49.21.15,06_10_09,4
10.49.45.64,10.49.21.15,06_12_10,1504
10.49.45.64,10.49.21.15,06_13_19,897
10.49.45.64,10.49.21.15,06_13_20,627
10.50.52.30,10.49.21.15,06_01_11,2135
10.50.52.30,10.49.21.15,06_08_06,2094
10.51.65.131,10.49.21.15,05_31_04,210
10.51.65.131,10.49.21.15,05_31_07,224
10.51.65.131,10.49.21.15,06_01_06,932
10.51.65.131,10.49.21.15,06_01_07,210
10.51.65.131,10.49.21.15,06_01_08,294
10.51.65.131,10.49.21.15,06_02_08,210
10.51.65.131,10.49.21.15,06_02_09,1155
10.51.65.131,10.49.21.15,06_03_09,210
10.51.65.131,10.49.21.15,06_03_10,1146
10.51.65.131,10.49.21.15,06_04_12,225
10.51.65.131,10.49.21.15,06_04_13,888
10.51.65.131,10.49.21.15,06_04_14,43
10.51.65.131,10.49.21.15,06_04_18,664
10.51.65.131,10.49.21.15,06_04_23,675
10.51.65.131,10.49.21.15,06_05_05,1867
10.51.65.131,10.49.21.15,06_05_13,224
10.51.65.131,10.49.21.15,06_06_03,247
10.51.65.131,10.49.21.15,06_06_04,1288
10.51.65.131,10.49.21.15,06_06_05,887
10.51.65.131,10.49.21.15,06_06_06,46
10.51.65.131,10.49.21.15,06_06_13,205
10.51.65.131,10.49.21.15,06_06_14,17
10.51.65.131,10.49.21.15,06_07_06,2529
10.51.65.131,10.49.21.15,06_08_04,223
10.51.65.131,10.49.21.15,06_08_07,987
10.51.65.131,10.49.21.15,06_08_08,232
10.51.65.131,10.49.21.15,06_09_05,223
10.51.65.131,10.49.21.15,06_09_08,988
10.51.65.131,10.49.21.15,06_09_09,227
10.51.65.131,10.49.21.15,06_09_10,236
10.51.65.131,10.49.21.15,06_10_09,1953
10.51.65.131,10.49.21.15,06_10_15,95
10.51.65.131,10.49.21.15,06_10_16,143
10.51.65.131,10.49.21.15,06_11_10,876
10.51.65.131,10.49.21.15,06_11_11,57
10.51.65.131,10.49.21.15,06_11_17,222
10.51.65.131,10.49.21.15,06_11_18,1
10.51.65.131,10.49.21.15,06_12_11,848
10.51.65.131,10.49.21.15,06_12_12,85
10.51.65.131,10.49.21.15,06_12_17,286
10.51.65.131,10.49.21.15,06_12_19,224
10.51.65.131,10.49.21.15,06_13_04,147
10.51.65.131,10.49.21.15,06_13_05,1630
10.51.65.131,10.49.21.15,06_13_18,930
10.51.65.131,10.49.21.15,06_13_19,224
10.51.65.131,10.49.21.15,06_13_20,295
10.52.226.207,10.49.21.15,06_02_06,204
10.52.226.207,10.49.21.15,06_03_06,206
10.52.226.207,10.49.21.15,06_04_08,628
10.52.226.207,10.49.21.15,06_04_09,2373
10.52.226.207,10.49.21.15,06_05_10,200
10.52.226.207,10.49.21.15,06_06_11,207
10.52.226.207,10.49.21.15,06_07_11,225
10.52.226.207,10.49.21.15,06_08_12,214
10.52.226.207,10.49.21.15,06_09_13,211
10.52.226.207,10.49.21.15,06_10_17,211
10.52.226.207,10.49.21.15,06_13_07,1439
10.55.163.57,10.49.21.15,06_06_14,578
10.55.163.57,10.49.21.15,06_06_15,1
10.55.163.57,10.49.21.15,06_10_10,564
