dst,src,day_time,num
106.38.179.38,10.56.34.157,06_03_11,4
106.38.179.38,10.56.34.157,06_03_15,10
106.38.179.38,10.56.34.157,06_03_16,7
106.38.179.38,10.56.34.157,06_03_17,4
106.38.179.38,10.56.34.157,06_03_18,8
106.38.179.38,10.56.34.157,06_03_20,5
106.38.179.38,10.56.34.157,06_04_10,14
106.38.179.38,10.56.34.157,06_04_11,4
106.38.179.38,10.56.34.157,06_04_13,5
106.38.179.38,10.56.34.157,06_04_14,19
106.38.179.38,10.56.34.157,06_04_16,21
106.38.179.38,10.56.34.157,06_04_17,5
106.38.179.38,10.56.34.157,06_04_18,5
106.38.179.38,10.56.34.157,06_04_21,5
106.38.179.38,10.56.34.157,06_05_11,5
106.38.179.38,10.56.34.157,06_05_12,5
106.38.179.38,10.56.34.157,06_05_13,5
106.38.179.38,10.56.34.157,06_05_14,5
106.38.179.38,10.56.34.157,06_05_15,5
106.38.179.38,10.56.34.157,06_05_16,4
106.38.179.38,10.56.34.157,06_05_17,5
106.38.179.38,10.56.34.157,06_05_18,4
106.38.179.38,10.56.34.157,06_05_19,2
106.38.179.38,10.56.34.157,06_05_20,8
106.38.179.38,10.56.34.157,06_05_21,11
106.38.179.38,10.56.34.157,06_06_10,4
106.38.179.38,10.56.34.157,06_06_11,8
106.38.179.38,10.56.34.157,06_06_12,8
106.38.179.38,10.56.34.157,06_06_16,20
106.38.179.38,10.56.34.157,06_06_17,4
106.38.179.38,10.56.34.157,06_06_18,4
106.38.179.38,10.56.34.157,06_10_09,14
106.38.179.38,10.56.34.157,06_10_11,7
106.38.179.38,10.56.34.157,06_10_13,4
106.38.179.38,10.56.34.157,06_10_14,19
106.38.179.38,10.56.34.157,06_10_15,18
106.38.179.38,10.56.34.157,06_10_16,4
106.38.179.38,10.56.34.157,06_11_10,8
106.38.179.38,10.56.34.157,06_11_13,4
106.38.179.38,10.56.34.157,06_11_14,4
106.38.179.38,10.56.34.157,06_11_15,7
106.38.179.38,10.56.34.157,06_11_16,8
106.38.179.38,10.56.34.157,06_11_17,4
106.38.179.38,10.56.34.157,06_11_18,4
106.38.179.38,10.56.34.157,06_11_19,2
106.38.179.38,10.56.34.157,06_11_20,13
106.38.179.38,10.56.34.157,06_11_21,8
106.38.179.38,10.56.34.157,06_12_10,8
106.38.179.38,10.56.34.157,06_12_11,21
106.38.179.38,10.56.34.157,06_12_12,4
106.38.179.38,10.56.34.157,06_12_13,7
106.38.179.38,10.56.34.157,06_12_15,3
106.38.179.38,10.56.34.157,06_12_16,7
106.38.179.38,10.56.34.157,06_12_17,3
106.38.179.38,10.56.34.157,06_12_19,13
106.38.179.38,10.56.34.157,06_12_20,4
106.38.179.38,10.56.34.157,06_12_21,4
106.38.179.38,10.56.34.157,06_13_10,4
106.38.179.38,10.56.34.157,06_13_11,4
106.38.179.38,10.56.34.157,06_13_14,4
106.38.179.38,10.56.34.157,06_13_21,4
106.38.179.39,10.56.34.157,05_31_09,3
106.38.179.39,10.56.34.157,05_31_10,9
106.38.179.39,10.56.34.157,05_31_11,8
106.38.179.39,10.56.34.157,05_31_12,1
106.38.179.39,10.56.34.157,05_31_13,2
106.38.179.39,10.56.34.157,05_31_14,15
106.38.179.39,10.56.34.157,05_31_15,7
106.38.179.39,10.56.34.157,05_31_16,4
106.38.179.39,10.56.34.157,05_31_18,1
106.38.179.39,10.56.34.157,06_01_00,2
106.38.179.39,10.56.34.157,06_03_11,9
106.38.179.39,10.56.34.157,06_03_12,16
106.38.179.39,10.56.34.157,06_03_14,11
106.38.179.39,10.56.34.157,06_03_15,9
106.38.179.39,10.56.34.157,06_03_16,29
106.38.179.39,10.56.34.157,06_03_17,18
106.38.179.39,10.56.34.157,06_03_18,7
106.38.179.39,10.56.34.157,06_03_19,3
106.38.179.39,10.56.34.157,06_03_20,15
106.38.179.39,10.56.34.157,06_04_10,9
106.38.179.39,10.56.34.157,06_04_11,10
106.38.179.39,10.56.34.157,06_04_13,6
106.38.179.39,10.56.34.157,06_04_14,18
106.38.179.39,10.56.34.157,06_04_15,11
106.38.179.39,10.56.34.157,06_04_16,3
106.38.179.39,10.56.34.157,06_04_17,10
106.38.179.39,10.56.34.157,06_04_18,3
106.38.179.39,10.56.34.157,06_05_09,10
106.38.179.39,10.56.34.157,06_05_10,5
106.38.179.39,10.56.34.157,06_05_11,20
106.38.179.39,10.56.34.157,06_05_14,16
106.38.179.39,10.56.34.157,06_05_15,3
106.38.179.39,10.56.34.157,06_05_16,26
106.38.179.39,10.56.34.157,06_05_17,3
106.38.179.39,10.56.34.157,06_05_19,7
106.38.179.39,10.56.34.157,06_05_20,12
106.38.179.39,10.56.34.157,06_05_21,16
106.38.179.39,10.56.34.157,06_06_10,12
106.38.179.39,10.56.34.157,06_06_11,6
106.38.179.39,10.56.34.157,06_06_13,2
106.38.179.39,10.56.34.157,06_06_14,20
106.38.179.39,10.56.34.157,06_06_16,13
106.38.179.39,10.56.34.157,06_06_18,26
106.38.179.39,10.56.34.157,06_06_19,7
106.38.179.39,10.56.34.157,06_10_08,5
106.38.179.39,10.56.34.157,06_10_09,17
106.38.179.39,10.56.34.157,06_10_10,7
106.38.179.39,10.56.34.157,06_10_12,23
106.38.179.39,10.56.34.157,06_10_13,9
106.38.179.39,10.56.34.157,06_10_14,14
106.38.179.39,10.56.34.157,06_10_15,24
106.38.179.39,10.56.34.157,06_10_16,18
106.38.179.39,10.56.34.157,06_10_17,3
106.38.179.39,10.56.34.157,06_11_09,4
106.38.179.39,10.56.34.157,06_11_10,7
106.38.179.39,10.56.34.157,06_11_13,3
106.38.179.39,10.56.34.157,06_11_16,8
106.38.179.39,10.56.34.157,06_11_17,8
106.38.179.39,10.56.34.157,06_11_19,7
106.38.179.39,10.56.34.157,06_11_20,30
106.38.179.39,10.56.34.157,06_11_21,3
106.38.179.39,10.56.34.157,06_12_09,8
106.38.179.39,10.56.34.157,06_12_10,11
106.38.179.39,10.56.34.157,06_12_11,17
106.38.179.39,10.56.34.157,06_12_12,9
106.38.179.39,10.56.34.157,06_12_13,22
106.38.179.39,10.56.34.157,06_12_14,6
106.38.179.39,10.56.34.157,06_12_15,23
106.38.179.39,10.56.34.157,06_12_16,6
106.38.179.39,10.56.34.157,06_12_17,24
106.38.179.39,10.56.34.157,06_12_18,5
106.38.179.39,10.56.34.157,06_12_19,19
106.38.179.39,10.56.34.157,06_12_20,6
106.38.179.39,10.56.34.157,06_13_10,17
106.38.179.39,10.56.34.157,06_13_11,11
106.38.179.39,10.56.34.157,06_13_14,5
106.38.179.39,10.56.34.157,06_13_15,5
106.38.179.39,10.56.34.157,06_13_18,2
106.38.179.39,10.56.34.157,06_13_19,2
106.38.179.43,10.56.34.157,06_06_18,1
106.38.179.43,10.56.34.157,06_10_14,1
106.38.179.44,10.56.34.157,06_03_15,2
106.38.179.44,10.56.34.157,06_05_19,1
106.38.179.44,10.56.34.157,06_10_11,43
106.38.179.44,10.56.34.157,06_10_18,1
106.38.179.44,10.56.34.157,06_10_19,3
106.38.179.44,10.56.34.157,06_11_20,5
106.38.179.44,10.56.34.157,06_12_11,4
106.38.179.44,10.56.34.157,06_13_12,1
106.38.179.44,10.56.34.157,06_13_15,2
106.38.179.45,10.56.34.157,06_03_15,3
106.38.179.45,10.56.34.157,06_03_16,9
106.38.179.45,10.56.34.157,06_03_18,4
106.38.179.45,10.56.34.157,06_10_18,4
106.38.179.45,10.56.34.157,06_11_15,8
106.38.179.45,10.56.34.157,06_11_16,2
106.38.179.45,10.56.34.157,06_11_21,6
106.38.179.45,10.56.34.157,06_12_10,1
106.38.179.45,10.56.34.157,06_12_12,1
106.38.179.45,10.56.34.157,06_13_12,6
106.38.179.45,10.56.34.157,06_13_14,2
106.38.179.50,10.56.34.157,06_01_00,1
106.38.179.50,10.56.34.157,06_03_11,9
106.38.179.50,10.56.34.157,06_03_12,7
106.38.179.50,10.56.34.157,06_03_16,16
106.38.179.50,10.56.34.157,06_03_18,4
106.38.179.50,10.56.34.157,06_03_20,31
106.38.179.50,10.56.34.157,06_04_13,11
106.38.179.50,10.56.34.157,06_04_14,5
106.38.179.50,10.56.34.157,06_04_16,10
106.38.179.50,10.56.34.157,06_04_17,53
106.38.179.50,10.56.34.157,06_04_18,17
106.38.179.50,10.56.34.157,06_04_19,3
106.38.179.50,10.56.34.157,06_05_09,13
106.38.179.50,10.56.34.157,06_05_11,8
106.38.179.50,10.56.34.157,06_05_13,1
106.38.179.50,10.56.34.157,06_05_14,2
106.38.179.50,10.56.34.157,06_05_19,2
106.38.179.50,10.56.34.157,06_05_20,8
106.38.179.50,10.56.34.157,06_05_21,18
106.38.179.50,10.56.34.157,06_06_16,12
106.38.179.50,10.56.34.157,06_06_19,10
106.38.179.50,10.56.34.157,06_10_09,4
106.38.179.50,10.56.34.157,06_10_14,3
106.38.179.50,10.56.34.157,06_10_15,2
106.38.179.50,10.56.34.157,06_11_16,6
106.38.179.50,10.56.34.157,06_11_20,29
106.38.179.50,10.56.34.157,06_11_21,1
106.38.179.50,10.56.34.157,06_12_11,19
106.38.179.50,10.56.34.157,06_12_12,4
106.38.179.50,10.56.34.157,06_12_13,43
106.38.179.50,10.56.34.157,06_12_14,4
106.38.179.50,10.56.34.157,06_12_15,29
106.38.179.50,10.56.34.157,06_12_16,6
106.38.179.50,10.56.34.157,06_12_17,11
106.38.179.50,10.56.34.157,06_12_19,38
106.38.179.50,10.56.34.157,06_12_20,3
106.38.179.50,10.56.34.157,06_12_21,3
106.38.179.50,10.56.34.157,06_13_10,3
106.38.179.50,10.56.34.157,06_13_15,2
106.38.179.50,10.56.34.157,06_13_21,2
106.38.179.52,10.56.34.157,06_10_11,1
106.38.179.53,10.56.34.157,05_31_09,15
106.38.179.53,10.56.34.157,05_31_10,16
106.38.179.53,10.56.34.157,05_31_11,5
106.38.179.53,10.56.34.157,05_31_15,4
106.38.179.53,10.56.34.157,05_31_16,6
106.38.179.53,10.56.34.157,06_01_00,15
106.38.179.53,10.56.34.157,06_03_11,7
106.38.179.53,10.56.34.157,06_03_14,6
106.38.179.53,10.56.34.157,06_03_15,5
106.38.179.53,10.56.34.157,06_03_16,11
106.38.179.53,10.56.34.157,06_03_18,14
106.38.179.53,10.56.34.157,06_03_19,27
106.38.179.53,10.56.34.157,06_03_20,21
106.38.179.53,10.56.34.157,06_04_13,14
106.38.179.53,10.56.34.157,06_04_14,27
106.38.179.53,10.56.34.157,06_04_15,8
106.38.179.53,10.56.34.157,06_04_16,16
106.38.179.53,10.56.34.157,06_04_17,19
106.38.179.53,10.56.34.157,06_04_18,5
106.38.179.53,10.56.34.157,06_04_20,78
106.38.179.53,10.56.34.157,06_04_21,20
106.38.179.53,10.56.34.157,06_05_09,8
106.38.179.53,10.56.34.157,06_05_10,13
106.38.179.53,10.56.34.157,06_05_11,15
106.38.179.53,10.56.34.157,06_05_13,41
106.38.179.53,10.56.34.157,06_05_14,25
106.38.179.53,10.56.34.157,06_05_17,4
106.38.179.53,10.56.34.157,06_05_19,6
106.38.179.53,10.56.34.157,06_05_20,51
106.38.179.53,10.56.34.157,06_05_21,30
106.38.179.53,10.56.34.157,06_05_22,21
106.38.179.53,10.56.34.157,06_06_10,9
106.38.179.53,10.56.34.157,06_06_11,33
106.38.179.53,10.56.34.157,06_06_12,8
106.38.179.53,10.56.34.157,06_06_13,27
106.38.179.53,10.56.34.157,06_06_14,13
106.38.179.53,10.56.34.157,06_06_15,11
106.38.179.53,10.56.34.157,06_06_16,25
106.38.179.53,10.56.34.157,06_06_17,27
106.38.179.53,10.56.34.157,06_06_18,5
106.38.179.53,10.56.34.157,06_10_09,30
106.38.179.53,10.56.34.157,06_10_11,23
106.38.179.53,10.56.34.157,06_10_12,10
106.38.179.53,10.56.34.157,06_10_13,34
106.38.179.53,10.56.34.157,06_10_14,15
106.38.179.53,10.56.34.157,06_10_15,8
106.38.179.53,10.56.34.157,06_10_16,33
106.38.179.53,10.56.34.157,06_10_17,8
106.38.179.53,10.56.34.157,06_10_18,26
106.38.179.53,10.56.34.157,06_10_19,55
106.38.179.53,10.56.34.157,06_11_09,6
106.38.179.53,10.56.34.157,06_11_13,33
106.38.179.53,10.56.34.157,06_11_14,7
106.38.179.53,10.56.34.157,06_11_15,8
106.38.179.53,10.56.34.157,06_11_16,7
106.38.179.53,10.56.34.157,06_11_17,14
106.38.179.53,10.56.34.157,06_11_18,9
106.38.179.53,10.56.34.157,06_11_19,9
106.38.179.53,10.56.34.157,06_11_20,64
106.38.179.53,10.56.34.157,06_12_11,27
106.38.179.53,10.56.34.157,06_12_12,35
106.38.179.53,10.56.34.157,06_12_13,9
106.38.179.53,10.56.34.157,06_12_14,9
106.38.179.53,10.56.34.157,06_12_15,16
106.38.179.53,10.56.34.157,06_12_16,18
106.38.179.53,10.56.34.157,06_12_17,13
106.38.179.53,10.56.34.157,06_12_18,7
106.38.179.53,10.56.34.157,06_12_19,25
106.38.179.53,10.56.34.157,06_12_20,24
106.38.179.53,10.56.34.157,06_12_21,5
106.38.179.53,10.56.34.157,06_13_10,26
106.38.179.53,10.56.34.157,06_13_11,8
106.38.179.53,10.56.34.157,06_13_12,10
106.38.179.53,10.56.34.157,06_13_13,8
106.38.179.53,10.56.34.157,06_13_14,13
106.38.179.53,10.56.34.157,06_13_15,27
106.38.179.53,10.56.34.157,06_13_19,14
106.38.179.53,10.56.34.157,06_13_20,70
106.38.179.53,10.56.34.157,06_13_21,31
106.38.179.54,10.56.34.157,05_31_09,3
106.38.179.54,10.56.34.157,05_31_10,3
106.38.179.54,10.56.34.157,05_31_11,14
106.38.179.54,10.56.34.157,05_31_12,6
106.38.179.54,10.56.34.157,05_31_13,4
106.38.179.54,10.56.34.157,05_31_14,16
106.38.179.54,10.56.34.157,05_31_15,10
106.38.179.54,10.56.34.157,05_31_16,4
106.38.179.54,10.56.34.157,06_01_00,20
106.38.179.54,10.56.34.157,06_03_10,2
106.38.179.54,10.56.34.157,06_03_11,34
106.38.179.54,10.56.34.157,06_03_12,25
106.38.179.54,10.56.34.157,06_03_14,10
106.38.179.54,10.56.34.157,06_03_15,22
106.38.179.54,10.56.34.157,06_03_16,6
106.38.179.54,10.56.34.157,06_03_17,22
106.38.179.54,10.56.34.157,06_03_18,15
106.38.179.54,10.56.34.157,06_03_19,2
106.38.179.54,10.56.34.157,06_03_20,12
106.38.179.54,10.56.34.157,06_04_10,11
106.38.179.54,10.56.34.157,06_04_11,16
106.38.179.54,10.56.34.157,06_04_13,9
106.38.179.54,10.56.34.157,06_04_14,16
106.38.179.54,10.56.34.157,06_04_15,15
106.38.179.54,10.56.34.157,06_04_16,21
106.38.179.54,10.56.34.157,06_04_17,33
106.38.179.54,10.56.34.157,06_04_18,21
106.38.179.54,10.56.34.157,06_04_19,4
106.38.179.54,10.56.34.157,06_04_20,23
106.38.179.54,10.56.34.157,06_04_21,1
106.38.179.54,10.56.34.157,06_05_09,2
106.38.179.54,10.56.34.157,06_05_10,3
106.38.179.54,10.56.34.157,06_05_11,19
106.38.179.54,10.56.34.157,06_05_13,8
106.38.179.54,10.56.34.157,06_05_14,19
106.38.179.54,10.56.34.157,06_05_15,4
106.38.179.54,10.56.34.157,06_05_16,52
106.38.179.54,10.56.34.157,06_05_17,3
106.38.179.54,10.56.34.157,06_05_19,8
106.38.179.54,10.56.34.157,06_05_20,13
106.38.179.54,10.56.34.157,06_05_21,19
106.38.179.54,10.56.34.157,06_06_10,36
106.38.179.54,10.56.34.157,06_06_11,15
106.38.179.54,10.56.34.157,06_06_12,83
106.38.179.54,10.56.34.157,06_06_13,43
106.38.179.54,10.56.34.157,06_06_14,30
106.38.179.54,10.56.34.157,06_06_16,6
106.38.179.54,10.56.34.157,06_06_18,35
106.38.179.54,10.56.34.157,06_10_08,2
106.38.179.54,10.56.34.157,06_10_09,19
106.38.179.54,10.56.34.157,06_10_10,11
106.38.179.54,10.56.34.157,06_10_12,27
106.38.179.54,10.56.34.157,06_10_13,11
106.38.179.54,10.56.34.157,06_10_14,46
106.38.179.54,10.56.34.157,06_10_15,35
106.38.179.54,10.56.34.157,06_10_16,33
106.38.179.54,10.56.34.157,06_10_17,2
106.38.179.54,10.56.34.157,06_10_18,2
106.38.179.54,10.56.34.157,06_10_19,4
106.38.179.54,10.56.34.157,06_11_09,4
106.38.179.54,10.56.34.157,06_11_10,8
106.38.179.54,10.56.34.157,06_11_13,2
106.38.179.54,10.56.34.157,06_11_16,7
106.38.179.54,10.56.34.157,06_11_17,8
106.38.179.54,10.56.34.157,06_11_19,9
106.38.179.54,10.56.34.157,06_11_20,52
106.38.179.54,10.56.34.157,06_11_21,10
106.38.179.54,10.56.34.157,06_12_09,12
106.38.179.54,10.56.34.157,06_12_10,19
106.38.179.54,10.56.34.157,06_12_11,34
106.38.179.54,10.56.34.157,06_12_12,11
106.38.179.54,10.56.34.157,06_12_13,14
106.38.179.54,10.56.34.157,06_12_14,3
106.38.179.54,10.56.34.157,06_12_15,16
106.38.179.54,10.56.34.157,06_12_16,11
106.38.179.54,10.56.34.157,06_12_17,14
106.38.179.54,10.56.34.157,06_12_18,6
106.38.179.54,10.56.34.157,06_12_19,14
106.38.179.54,10.56.34.157,06_12_20,32
106.38.179.54,10.56.34.157,06_12_21,4
106.38.179.54,10.56.34.157,06_13_10,28
106.38.179.54,10.56.34.157,06_13_11,23
106.38.179.54,10.56.34.157,06_13_12,47
106.38.179.54,10.56.34.157,06_13_14,9
106.38.179.54,10.56.34.157,06_13_15,29
106.38.179.54,10.56.34.157,06_13_18,2
106.38.179.54,10.56.34.157,06_13_19,4
106.38.179.54,10.56.34.157,06_13_21,4
106.38.181.154,10.56.34.157,06_04_14,1
106.38.181.154,10.56.34.157,06_12_18,1
106.38.184.103,10.56.34.157,06_05_20,2
106.38.184.109,10.56.34.157,05_31_09,1
106.38.184.109,10.56.34.157,05_31_23,1
106.38.184.109,10.56.34.157,06_01_07,1
106.38.184.109,10.56.34.157,06_03_13,1
106.38.184.109,10.56.34.157,06_03_21,1
106.38.184.109,10.56.34.157,06_04_02,1
106.38.184.109,10.56.34.157,06_04_08,2
106.38.184.109,10.56.34.157,06_04_18,1
106.38.184.109,10.56.34.157,06_04_22,1
106.38.184.109,10.56.34.157,06_05_08,1
106.38.184.109,10.56.34.157,06_05_14,1
106.38.184.109,10.56.34.157,06_05_19,2
106.38.184.109,10.56.34.157,06_05_22,1
106.38.184.109,10.56.34.157,06_06_04,2
106.38.184.109,10.56.34.157,06_06_18,1
106.38.184.109,10.56.34.157,06_07_00,2
106.38.184.109,10.56.34.157,06_10_13,2
106.38.184.109,10.56.34.157,06_10_14,2
106.38.184.109,10.56.34.157,06_10_19,1
106.38.184.109,10.56.34.157,06_11_02,1
106.38.184.109,10.56.34.157,06_11_06,1
106.38.184.109,10.56.34.157,06_11_10,1
106.38.184.109,10.56.34.157,06_11_14,1
106.38.184.109,10.56.34.157,06_11_17,1
106.38.184.109,10.56.34.157,06_11_18,1
106.38.184.109,10.56.34.157,06_12_03,1
106.38.184.109,10.56.34.157,06_12_11,1
106.38.184.109,10.56.34.157,06_12_13,1
106.38.184.109,10.56.34.157,06_12_15,1
106.38.184.109,10.56.34.157,06_12_21,1
106.38.184.109,10.56.34.157,06_13_05,2
106.38.184.109,10.56.34.157,06_13_10,1
106.38.184.109,10.56.34.157,06_13_14,1
106.38.184.109,10.56.34.157,06_13_19,1
106.38.184.109,10.56.34.157,06_13_22,1
106.38.184.112,10.56.34.157,06_13_11,2
106.38.184.113,10.56.34.157,05_31_10,2
106.38.184.113,10.56.34.157,05_31_11,1
106.38.184.113,10.56.34.157,05_31_12,2
106.38.184.113,10.56.34.157,05_31_13,1
106.38.184.113,10.56.34.157,05_31_15,1
106.38.184.113,10.56.34.157,05_31_17,1
106.38.184.113,10.56.34.157,05_31_18,1
106.38.184.113,10.56.34.157,06_03_09,4
106.38.184.113,10.56.34.157,06_03_10,3
106.38.184.113,10.56.34.157,06_03_11,1
106.38.184.113,10.56.34.157,06_03_14,1
106.38.184.113,10.56.34.157,06_03_19,2
106.38.184.113,10.56.34.157,06_04_11,2
106.38.184.113,10.56.34.157,06_05_18,3
106.38.184.113,10.56.34.157,06_05_21,1
106.38.184.113,10.56.34.157,06_06_09,1
106.38.184.113,10.56.34.157,06_06_11,1
106.38.184.113,10.56.34.157,06_10_09,1
106.38.184.113,10.56.34.157,06_10_17,1
106.38.184.113,10.56.34.157,06_11_14,1
106.38.184.113,10.56.34.157,06_11_15,1
106.38.184.113,10.56.34.157,06_11_20,1
106.38.184.113,10.56.34.157,06_12_10,2
106.38.184.113,10.56.34.157,06_12_12,1
106.38.184.113,10.56.34.157,06_12_14,1
106.38.184.113,10.56.34.157,06_12_16,1
106.38.184.113,10.56.34.157,06_12_20,1
106.38.184.113,10.56.34.157,06_13_09,1
106.38.184.113,10.56.34.157,06_13_14,1
106.38.184.115,10.56.34.157,05_31_12,1
106.38.184.115,10.56.34.157,06_03_10,1
106.38.184.115,10.56.34.157,06_03_13,2
106.38.184.115,10.56.34.157,06_11_15,1
106.38.184.117,10.56.34.157,05_31_12,1
106.38.184.117,10.56.34.157,06_03_11,1
106.38.184.117,10.56.34.157,06_04_11,1
106.38.184.117,10.56.34.157,06_04_23,1
106.38.184.117,10.56.34.157,06_05_11,1
106.38.184.117,10.56.34.157,06_05_18,1
106.38.184.117,10.56.34.157,06_05_20,1
106.38.184.117,10.56.34.157,06_06_11,1
106.38.184.117,10.56.34.157,06_10_09,1
106.38.184.117,10.56.34.157,06_10_21,1
106.38.184.117,10.56.34.157,06_11_10,1
106.38.184.117,10.56.34.157,06_12_17,1
106.38.184.117,10.56.34.157,06_12_18,1
106.38.184.117,10.56.34.157,06_12_21,1
106.38.184.117,10.56.34.157,06_13_10,1
106.38.184.117,10.56.34.157,06_13_13,1
106.38.184.117,10.56.34.157,06_13_15,1
106.38.184.117,10.56.34.157,06_13_21,1
106.38.184.118,10.56.34.157,06_11_15,1
106.38.184.118,10.56.34.157,06_12_16,2
106.38.184.134,10.56.34.157,06_11_15,3
106.38.184.134,10.56.34.157,06_13_10,13342
106.38.184.134,10.56.34.157,06_13_11,75920
106.38.184.134,10.56.34.157,06_13_18,8
106.38.184.146,10.56.34.157,06_06_15,22822
106.38.184.153,10.56.34.157,05_31_09,4
106.38.184.153,10.56.34.157,06_04_10,1
106.38.184.153,10.56.34.157,06_04_16,1
106.38.184.153,10.56.34.157,06_06_15,12
106.38.184.153,10.56.34.157,06_11_10,1
106.38.184.153,10.56.34.157,06_11_14,1
106.38.184.153,10.56.34.157,06_11_15,1
106.38.184.153,10.56.34.157,06_12_16,1
106.38.184.153,10.56.34.157,06_13_20,1
106.38.184.154,10.56.34.157,05_31_09,8
106.38.184.154,10.56.34.157,05_31_10,10
106.38.184.154,10.56.34.157,05_31_13,42
106.38.184.154,10.56.34.157,05_31_14,5
106.38.184.154,10.56.34.157,06_06_15,2522
106.38.184.154,10.56.34.157,06_06_18,8
106.38.184.158,10.56.34.157,06_04_16,1
106.38.184.158,10.56.34.157,06_10_14,1
106.38.184.165,10.56.34.157,06_06_10,9
106.38.184.168,10.56.34.157,06_10_10,13
106.38.184.169,10.56.34.157,06_10_17,7
106.38.184.173,10.56.34.157,06_11_15,3
106.38.184.173,10.56.34.157,06_11_17,1
106.38.184.173,10.56.34.157,06_13_10,7634
106.38.184.173,10.56.34.157,06_13_19,1
106.38.184.177,10.56.34.157,06_06_18,4
106.38.184.177,10.56.34.157,06_13_11,4
106.38.184.182,10.56.34.157,06_06_15,3
106.38.184.187,10.56.34.157,06_12_20,2
106.38.184.191,10.56.34.157,06_03_17,4
106.38.184.191,10.56.34.157,06_05_16,1
106.38.184.206,10.56.34.157,06_13_11,1
106.38.184.210,10.56.34.157,06_04_09,17
106.38.184.210,10.56.34.157,06_05_16,5
106.38.184.210,10.56.34.157,06_06_15,8
106.38.184.210,10.56.34.157,06_10_09,27
106.38.184.210,10.56.34.157,06_10_10,15
106.38.184.210,10.56.34.157,06_10_11,6
106.38.184.210,10.56.34.157,06_10_12,6
106.38.184.210,10.56.34.157,06_10_13,6
106.38.184.210,10.56.34.157,06_10_14,5
106.38.184.210,10.56.34.157,06_10_15,6
106.38.184.210,10.56.34.157,06_10_16,37
106.38.184.210,10.56.34.157,06_10_17,83
106.38.184.210,10.56.34.157,06_10_18,5
106.38.184.210,10.56.34.157,06_10_19,6
106.38.184.210,10.56.34.157,06_10_20,8
106.38.184.210,10.56.34.157,06_10_21,8
106.38.184.210,10.56.34.157,06_10_22,6
106.38.184.210,10.56.34.157,06_10_23,1
106.38.184.210,10.56.34.157,06_11_00,6
106.38.184.210,10.56.34.157,06_11_01,6
106.38.184.210,10.56.34.157,06_11_02,6
106.38.184.210,10.56.34.157,06_11_03,6
106.38.184.210,10.56.34.157,06_11_04,6
106.38.184.210,10.56.34.157,06_11_05,6
106.38.184.210,10.56.34.157,06_11_06,6
106.38.184.210,10.56.34.157,06_11_07,6
106.38.184.210,10.56.34.157,06_11_08,6
106.38.184.210,10.56.34.157,06_11_09,5
106.38.184.210,10.56.34.157,06_12_10,20
106.38.184.210,10.56.34.157,06_12_11,24
106.38.184.210,10.56.34.157,06_13_19,13
106.38.184.210,10.56.34.157,06_13_20,9
106.38.184.211,10.56.34.157,06_04_09,11
106.38.184.211,10.56.34.157,06_10_17,4
106.38.184.214,10.56.34.157,06_13_12,3
106.38.184.217,10.56.34.157,05_31_15,2
106.38.184.217,10.56.34.157,05_31_17,25
106.38.184.217,10.56.34.157,05_31_18,58
106.38.184.217,10.56.34.157,06_03_10,87
106.38.184.217,10.56.34.157,06_03_11,152
106.38.184.217,10.56.34.157,06_03_16,1
106.38.184.217,10.56.34.157,06_04_12,1
106.38.184.217,10.56.34.157,06_05_16,3
106.38.184.217,10.56.34.157,06_05_20,2
106.38.184.217,10.56.34.157,06_06_10,34
106.38.184.217,10.56.34.157,06_06_13,13
106.38.184.217,10.56.34.157,06_06_18,29
106.38.184.217,10.56.34.157,06_12_20,2
106.38.184.217,10.56.34.157,06_13_12,18
106.38.184.217,10.56.34.157,06_13_21,3
106.38.184.219,10.56.34.157,05_31_17,2
106.38.184.219,10.56.34.157,06_06_18,3
106.38.184.229,10.56.34.157,06_06_18,1
106.38.184.229,10.56.34.157,06_12_17,10
106.38.184.229,10.56.34.157,06_13_10,2
106.38.184.237,10.56.34.157,06_03_18,2
106.38.184.238,10.56.34.157,06_13_14,1
106.38.184.241,10.56.34.157,06_10_16,4
106.38.184.245,10.56.34.157,06_03_18,2
106.38.184.245,10.56.34.157,06_03_19,3
106.38.184.245,10.56.34.157,06_04_14,4
106.38.184.245,10.56.34.157,06_04_15,2
106.38.184.245,10.56.34.157,06_04_16,2
106.38.184.245,10.56.34.157,06_06_18,1
106.38.184.245,10.56.34.157,06_10_13,5
106.38.184.245,10.56.34.157,06_10_14,2
106.38.184.245,10.56.34.157,06_10_15,7
106.38.184.245,10.56.34.157,06_11_15,2
106.38.184.245,10.56.34.157,06_13_10,1
106.38.184.245,10.56.34.157,06_13_14,1
106.38.184.247,10.56.34.157,06_04_11,1
106.38.184.247,10.56.34.157,06_11_15,4
106.38.184.251,10.56.34.157,06_04_19,7
106.38.184.251,10.56.34.157,06_05_18,104
106.38.184.251,10.56.34.157,06_10_17,157
106.38.184.253,10.56.34.157,06_06_18,1
106.38.184.29,10.56.34.157,06_03_11,1
106.38.184.29,10.56.34.157,06_12_20,2
106.38.184.40,10.56.34.157,06_06_14,4
106.38.184.40,10.56.34.157,06_06_19,2
106.38.184.40,10.56.34.157,06_10_13,4
106.38.184.53,10.56.34.157,06_13_16,15
106.38.184.56,10.56.34.157,06_04_19,44
106.38.184.56,10.56.34.157,06_05_18,22
